@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute helper-1 numeric
@attribute helper-2 numeric
@attribute helper-3 numeric
@attribute helper-4 numeric
@attribute helper-5 numeric
@attribute helper-6 numeric
@attribute helper-7 numeric
@attribute giveme-1 numeric
@attribute giveme-2 numeric
@attribute giveme-3 numeric
@attribute giveme-4 numeric
@attribute giveme-5 numeric
@attribute giveme-6 numeric

@data
1246,'2019/12/18 13:03:17:374',3,108,30,53,391,850,2,21,?,0,?,?,?,?
1247,'2019/12/18 13:03:17:425',3,110,30,53,391,850,2,21,?,0,?,?,?,?
1248,'2019/12/18 13:03:17:425',3,110,30,53,391,850,2,21,?,0,?,?,?,?
1249,'2019/12/18 13:03:17:426',3,110,30,52,391,850,2,21,?,0,?,?,?,?
1250,'2019/12/18 13:03:17:426',3,110,30,52,398,850,2,21,?,0,?,?,?,?
1251,'2019/12/18 13:03:17:426',3,110,30,52,398,850,2,21,?,0,?,?,?,?
1252,'2019/12/18 13:03:17:426',3,110,30,52,398,850,2,21,?,0,?,?,?,?
1253,'2019/12/18 13:03:17:427',3,110,30,52,398,850,2,21,?,0,?,?,?,?
1254,'2019/12/18 13:03:17:454',3,112,30,52,398,850,2,21,?,0,?,?,?,?
1255,'2019/12/18 13:03:17:454',3,112,30,52,398,850,2,21,?,0,?,?,?,?
1256,'2019/12/18 13:03:17:454',3,112,30,51,398,850,2,21,?,0,?,?,?,?
1257,'2019/12/18 13:03:17:454',3,112,30,51,403,850,2,21,?,0,?,?,?,?
1258,'2019/12/18 13:03:17:454',3,112,30,51,403,850,2,21,?,0,?,?,?,?
1259,'2019/12/18 13:03:17:454',3,112,30,51,403,850,2,21,?,0,?,?,?,?
1260,'2019/12/18 13:03:17:455',3,112,30,51,403,850,2,21,?,0,?,?,?,?
1261,'2019/12/18 13:03:17:502',3,113,30,51,403,850,2,21,?,0,?,?,?,?
1262,'2019/12/18 13:03:17:502',3,113,30,51,403,850,2,21,?,0,?,?,?,?
1263,'2019/12/18 13:03:17:502',3,113,30,51,403,850,2,21,?,0,?,?,?,?
1264,'2019/12/18 13:03:17:502',3,113,30,51,404,850,2,21,?,0,?,?,?,?
1265,'2019/12/18 13:03:17:502',3,113,30,51,404,850,2,21,?,0,?,?,?,?
1266,'2019/12/18 13:03:17:502',3,113,30,51,404,850,2,21,?,0,?,?,?,?
1267,'2019/12/18 13:03:17:502',3,113,30,51,404,850,2,21,?,0,?,?,?,?
1268,'2019/12/18 13:03:17:550',3,116,30,51,404,850,2,21,?,0,?,?,?,?
1269,'2019/12/18 13:03:17:550',3,116,30,51,404,850,2,21,?,0,?,?,?,?
1270,'2019/12/18 13:03:17:551',3,116,30,50,404,850,2,21,?,0,?,?,?,?
1271,'2019/12/18 13:03:17:551',3,116,30,50,412,850,2,21,?,0,?,?,?,?
1272,'2019/12/18 13:03:17:551',3,116,30,50,412,850,2,21,?,0,?,?,?,?
1273,'2019/12/18 13:03:17:551',3,116,30,50,412,850,2,21,?,0,?,?,?,?
1274,'2019/12/18 13:03:17:551',3,116,30,50,412,850,2,21,?,0,?,?,?,?
1275,'2019/12/18 13:03:17:598',3,119,30,50,412,850,2,21,?,0,?,?,?,?
1276,'2019/12/18 13:03:17:598',3,119,29,50,412,850,2,21,?,0,?,?,?,?
1277,'2019/12/18 13:03:17:598',3,119,29,50,412,850,2,21,?,0,?,?,?,?
1278,'2019/12/18 13:03:17:598',3,119,29,50,417,850,2,21,?,0,?,?,?,?
1279,'2019/12/18 13:03:17:598',3,119,29,50,417,851,2,21,?,0,?,?,?,?
1280,'2019/12/18 13:03:17:599',3,119,29,50,417,851,2,21,?,0,?,?,?,?
1281,'2019/12/18 13:03:17:599',3,119,29,50,417,851,2,21,?,0,?,?,?,?
1282,'2019/12/18 13:03:17:645',3,121,29,50,417,851,2,21,?,0,?,?,?,?
1283,'2019/12/18 13:03:17:645',3,121,29,50,417,851,2,21,?,0,?,?,?,?
1284,'2019/12/18 13:03:17:645',3,121,29,49,417,851,2,21,?,0,?,?,?,?
1285,'2019/12/18 13:03:17:646',3,121,29,49,422,851,2,21,?,0,?,?,?,?
1286,'2019/12/18 13:03:17:646',3,121,29,49,422,851,2,21,?,0,?,?,?,?
1287,'2019/12/18 13:03:17:646',3,121,29,49,422,851,2,21,?,0,?,?,?,?
1288,'2019/12/18 13:03:17:646',3,121,29,49,422,851,2,21,?,0,?,?,?,?
1289,'2019/12/18 13:03:17:693',3,123,29,49,422,851,2,21,?,0,?,?,?,?
1290,'2019/12/18 13:03:17:694',3,123,30,49,422,851,2,21,?,0,?,?,?,?
1291,'2019/12/18 13:03:17:694',3,123,30,49,422,851,2,21,?,0,?,?,?,?
1292,'2019/12/18 13:03:17:694',3,123,30,49,426,851,2,21,?,0,?,?,?,?
1293,'2019/12/18 13:03:17:694',3,123,30,49,426,851,2,21,?,0,?,?,?,?
1294,'2019/12/18 13:03:17:694',3,123,30,49,426,851,2,21,?,0,?,?,?,?
1295,'2019/12/18 13:03:17:694',3,123,30,49,426,851,2,21,?,0,?,?,?,?
1296,'2019/12/18 13:03:17:742',3,124,30,49,426,851,2,21,?,0,?,?,?,?
1297,'2019/12/18 13:03:17:742',3,124,30,49,426,851,2,21,?,0,?,?,?,?
1298,'2019/12/18 13:03:17:742',3,124,30,49,426,851,2,21,?,0,?,?,?,?
1299,'2019/12/18 13:03:17:743',3,124,30,49,426,851,2,21,?,0,?,?,?,?
1300,'2019/12/18 13:03:17:743',3,124,30,49,426,851,2,21,?,0,?,?,?,?
1301,'2019/12/18 13:03:17:743',3,124,30,49,426,851,2,21,?,0,?,?,?,?
1302,'2019/12/18 13:03:17:743',3,124,30,49,426,851,2,21,?,0,?,?,?,?
1303,'2019/12/18 13:03:17:788',3,125,30,49,426,851,2,21,?,0,?,?,?,?
1304,'2019/12/18 13:03:17:788',3,125,29,49,426,851,2,21,?,0,?,?,?,?
1305,'2019/12/18 13:03:17:788',3,125,29,50,426,851,2,21,?,0,?,?,?,?
1306,'2019/12/18 13:03:17:789',3,125,29,50,422,851,2,21,?,0,?,?,?,?
1307,'2019/12/18 13:03:17:789',3,125,29,50,422,851,2,21,?,0,?,?,?,?
1308,'2019/12/18 13:03:17:789',3,125,29,50,422,851,2,21,?,0,?,?,?,?
1309,'2019/12/18 13:03:17:789',3,125,29,50,422,851,2,21,?,0,?,?,?,?
1310,'2019/12/18 13:03:17:837',3,124,29,50,422,851,2,21,?,0,?,?,?,?
1311,'2019/12/18 13:03:17:837',3,124,29,50,422,851,2,21,?,0,?,?,?,?
1312,'2019/12/18 13:03:17:837',3,124,29,49,422,851,2,21,?,0,?,?,?,?
1313,'2019/12/18 13:03:17:837',3,124,29,49,416,851,2,21,?,0,?,?,?,?
1314,'2019/12/18 13:03:17:837',3,124,29,49,416,851,2,21,?,0,?,?,?,?
1315,'2019/12/18 13:03:17:837',3,124,29,49,416,851,2,21,?,0,?,?,?,?
1316,'2019/12/18 13:03:17:837',3,124,29,49,416,851,2,21,?,0,?,?,?,?
1317,'2019/12/18 13:03:17:885',3,125,29,49,416,851,2,21,?,0,?,?,?,?
1318,'2019/12/18 13:03:17:885',3,125,30,49,416,851,2,21,?,0,?,?,?,?
1319,'2019/12/18 13:03:17:886',3,125,30,49,416,851,2,21,?,0,?,?,?,?
1320,'2019/12/18 13:03:17:886',3,125,30,49,414,851,2,21,?,0,?,?,?,?
1321,'2019/12/18 13:03:17:886',3,125,30,49,414,851,2,21,?,0,?,?,?,?
1322,'2019/12/18 13:03:17:886',3,125,30,49,414,851,2,21,?,0,?,?,?,?
1323,'2019/12/18 13:03:17:886',3,125,30,49,414,851,2,21,?,0,?,?,?,?
1324,'2019/12/18 13:03:17:935',3,124,30,49,414,851,2,21,?,0,?,?,?,?
1325,'2019/12/18 13:03:17:935',3,124,30,49,414,851,2,21,?,0,?,?,?,?
1326,'2019/12/18 13:03:17:935',3,124,30,50,414,851,2,21,?,0,?,?,?,?
1327,'2019/12/18 13:03:17:935',3,124,30,50,410,851,2,21,?,0,?,?,?,?
1328,'2019/12/18 13:03:17:935',3,124,30,50,410,851,2,21,?,0,?,?,?,?
1329,'2019/12/18 13:03:17:935',3,124,30,50,410,851,2,21,?,0,?,?,?,?
1330,'2019/12/18 13:03:17:935',3,124,30,50,410,851,2,21,?,0,?,?,?,?
1331,'2019/12/18 13:03:17:984',3,124,30,50,410,851,2,21,?,0,?,?,?,?
1332,'2019/12/18 13:03:17:984',3,124,30,50,410,851,2,21,?,0,?,?,?,?
1333,'2019/12/18 13:03:17:984',3,124,30,50,410,851,2,21,?,0,?,?,?,?
1334,'2019/12/18 13:03:17:984',3,124,30,50,407,851,2,21,?,0,?,?,?,?
1335,'2019/12/18 13:03:17:984',3,124,30,50,407,851,2,21,?,0,?,?,?,?
1336,'2019/12/18 13:03:17:984',3,124,30,50,407,851,2,21,?,0,?,?,?,?
1337,'2019/12/18 13:03:17:985',3,124,30,50,407,851,2,21,?,0,?,?,?,?
1338,'2019/12/18 13:03:18:037',3,123,30,50,407,851,2,21,?,0,?,?,?,?
1339,'2019/12/18 13:03:18:037',3,123,30,50,407,851,2,21,?,0,?,?,?,?
1340,'2019/12/18 13:03:18:037',3,123,30,50,407,851,2,21,?,0,?,?,?,?
1341,'2019/12/18 13:03:18:037',3,123,30,50,399,851,2,21,?,0,?,?,?,?
1342,'2019/12/18 13:03:18:037',3,123,30,50,399,851,2,21,?,0,?,?,?,?
1343,'2019/12/18 13:03:18:038',3,123,30,50,399,851,2,21,?,0,?,?,?,?
1344,'2019/12/18 13:03:18:038',3,123,30,50,399,851,2,21,?,0,?,?,?,?
1345,'2019/12/18 13:03:18:090',3,122,30,50,399,851,2,21,?,0,?,?,?,?
1346,'2019/12/18 13:03:18:090',3,122,30,50,399,851,2,21,?,0,?,?,?,?
1347,'2019/12/18 13:03:18:091',3,122,30,50,399,851,2,21,?,0,?,?,?,?
1348,'2019/12/18 13:03:18:091',3,122,30,50,394,851,2,21,?,0,?,?,?,?
1349,'2019/12/18 13:03:18:091',3,122,30,50,394,851,2,21,?,0,?,?,?,?
1350,'2019/12/18 13:03:18:091',3,122,30,50,394,851,2,21,?,0,?,?,?,?
1351,'2019/12/18 13:03:18:091',3,122,30,50,394,851,2,21,?,0,?,?,?,?
1352,'2019/12/18 13:03:18:139',3,121,30,50,394,851,2,21,?,0,?,?,?,?
1353,'2019/12/18 13:03:18:139',3,121,30,50,394,851,2,21,?,0,?,?,?,?
1354,'2019/12/18 13:03:18:139',3,121,30,50,394,851,2,21,?,0,?,?,?,?
1355,'2019/12/18 13:03:18:139',3,121,30,50,390,851,2,21,?,0,?,?,?,?
1356,'2019/12/18 13:03:18:140',3,121,30,50,390,850,2,21,?,0,?,?,?,?
1357,'2019/12/18 13:03:18:140',3,121,30,50,390,850,2,21,?,0,?,?,?,?
1358,'2019/12/18 13:03:18:140',3,121,30,50,390,850,2,21,?,0,?,?,?,?
1359,'2019/12/18 13:03:18:173',3,121,30,50,390,850,2,21,?,0,?,?,?,?
1360,'2019/12/18 13:03:18:173',3,121,30,50,390,850,2,21,?,0,?,?,?,?
1361,'2019/12/18 13:03:18:173',3,121,30,50,390,850,2,21,?,0,?,?,?,?
1362,'2019/12/18 13:03:18:173',3,121,30,50,387,850,2,21,?,0,?,?,?,?
1363,'2019/12/18 13:03:18:173',3,121,30,50,387,850,2,21,?,0,?,?,?,?
1364,'2019/12/18 13:03:18:173',3,121,30,50,387,850,2,21,?,0,?,?,?,?
1365,'2019/12/18 13:03:18:173',3,121,30,50,387,850,2,21,?,0,?,?,?,?
1366,'2019/12/18 13:03:56:436',4,81,30,55,524,841,583,26,?,100,?,?,?,?
1367,'2019/12/18 13:03:56:437',4,81,30,55,524,841,583,26,?,100,?,?,?,?
1368,'2019/12/18 13:03:56:437',4,81,30,56,524,841,583,26,?,100,?,?,?,?
1369,'2019/12/18 13:03:56:437',4,81,30,56,525,841,583,26,?,100,?,?,?,?
1370,'2019/12/18 13:03:56:437',4,81,30,56,525,841,583,26,?,100,?,?,?,?
1371,'2019/12/18 13:03:56:437',4,81,30,56,525,841,583,26,?,100,?,?,?,?
1372,'2019/12/18 13:03:56:437',4,81,30,56,525,841,583,26,?,100,?,?,?,?
1373,'2019/12/18 13:03:56:472',4,82,30,56,525,841,583,26,?,100,?,?,?,?
1374,'2019/12/18 13:03:56:472',4,82,30,56,525,841,583,26,?,100,?,?,?,?
1375,'2019/12/18 13:03:56:472',4,82,30,56,525,841,583,26,?,100,?,?,?,?
1376,'2019/12/18 13:03:56:472',4,82,30,56,527,841,583,26,?,100,?,?,?,?
1377,'2019/12/18 13:03:56:472',4,82,30,56,527,841,583,26,?,100,?,?,?,?
1378,'2019/12/18 13:03:56:473',4,82,30,56,527,841,583,26,?,100,?,?,?,?
1379,'2019/12/18 13:03:56:473',4,82,30,56,527,841,583,26,?,100,?,?,?,?
1380,'2019/12/18 13:03:56:520',4,82,30,56,527,841,583,26,?,100,?,?,?,?
1381,'2019/12/18 13:03:56:520',4,82,30,56,527,841,583,26,?,100,?,?,?,?
1382,'2019/12/18 13:03:56:520',4,82,30,56,527,841,583,26,?,100,?,?,?,?
1383,'2019/12/18 13:03:56:520',4,82,30,56,528,841,583,26,?,100,?,?,?,?
1384,'2019/12/18 13:03:56:520',4,82,30,56,528,841,583,26,?,100,?,?,?,?
1385,'2019/12/18 13:03:56:520',4,82,30,56,528,841,583,26,?,100,?,?,?,?
1386,'2019/12/18 13:03:56:521',4,82,30,56,528,841,583,26,?,100,?,?,?,?
1387,'2019/12/18 13:03:56:570',4,83,30,56,528,841,583,26,?,100,?,?,?,?
1388,'2019/12/18 13:03:56:570',4,83,30,56,528,841,583,26,?,100,?,?,?,?
1389,'2019/12/18 13:03:56:571',4,83,30,56,528,841,583,26,?,100,?,?,?,?
1390,'2019/12/18 13:03:56:571',4,83,30,56,530,841,583,26,?,100,?,?,?,?
1391,'2019/12/18 13:03:56:571',4,83,30,56,530,841,583,26,?,100,?,?,?,?
1392,'2019/12/18 13:03:56:571',4,83,30,56,530,841,582,26,?,100,?,?,?,?
1393,'2019/12/18 13:03:56:571',4,83,30,56,530,841,582,26,?,100,?,?,?,?
1394,'2019/12/18 13:03:56:617',4,83,30,56,530,841,582,26,?,100,?,?,?,?
1395,'2019/12/18 13:03:56:617',4,83,30,56,530,841,582,26,?,100,?,?,?,?
1396,'2019/12/18 13:03:56:617',4,83,30,57,530,841,582,26,?,100,?,?,?,?
1397,'2019/12/18 13:03:56:617',4,83,30,57,531,841,582,26,?,100,?,?,?,?
1398,'2019/12/18 13:03:56:617',4,83,30,57,531,841,582,26,?,100,?,?,?,?
1399,'2019/12/18 13:03:56:617',4,83,30,57,531,841,583,26,?,100,?,?,?,?
1400,'2019/12/18 13:03:56:618',4,83,30,57,531,841,583,26,?,100,?,?,?,?
1401,'2019/12/18 13:03:56:663',4,83,30,57,531,841,583,26,?,100,?,?,?,?
1402,'2019/12/18 13:03:56:663',4,83,30,57,531,841,583,26,?,100,?,?,?,?
1403,'2019/12/18 13:03:56:664',4,83,30,57,531,841,583,26,?,100,?,?,?,?
1404,'2019/12/18 13:03:56:664',4,83,30,57,533,841,583,26,?,100,?,?,?,?
1405,'2019/12/18 13:03:56:664',4,83,30,57,533,841,583,26,?,100,?,?,?,?
1406,'2019/12/18 13:03:56:664',4,83,30,57,533,841,584,26,?,100,?,?,?,?
1407,'2019/12/18 13:03:56:664',4,83,30,57,533,841,584,26,?,100,?,?,?,?
1408,'2019/12/18 13:03:56:711',4,84,30,57,533,841,584,26,?,100,?,?,?,?
1409,'2019/12/18 13:03:56:711',4,84,30,57,533,841,584,26,?,100,?,?,?,?
1410,'2019/12/18 13:03:56:712',4,84,30,57,533,841,584,26,?,100,?,?,?,?
1411,'2019/12/18 13:03:56:712',4,84,30,57,534,841,584,26,?,100,?,?,?,?
1412,'2019/12/18 13:03:56:712',4,84,30,57,534,840,584,26,?,100,?,?,?,?
1413,'2019/12/18 13:03:56:712',4,84,30,57,534,840,584,26,?,100,?,?,?,?
1414,'2019/12/18 13:03:56:713',4,84,30,57,534,840,584,26,?,100,?,?,?,?
1415,'2019/12/18 13:03:56:758',4,84,30,57,534,840,584,26,?,100,?,?,?,?
1416,'2019/12/18 13:03:56:758',4,84,30,57,534,840,584,26,?,100,?,?,?,?
1417,'2019/12/18 13:03:56:758',4,84,30,56,534,840,584,26,?,100,?,?,?,?
1418,'2019/12/18 13:03:56:759',4,84,30,56,534,840,584,26,?,100,?,?,?,?
1419,'2019/12/18 13:03:56:759',4,84,30,56,534,841,584,26,?,100,?,?,?,?
1420,'2019/12/18 13:03:56:759',4,84,30,56,534,841,585,26,?,100,?,?,?,?
1421,'2019/12/18 13:03:56:759',4,84,30,56,534,841,585,26,?,100,?,?,?,?
1422,'2019/12/18 13:03:56:806',4,84,30,56,534,841,585,26,?,100,?,?,?,?
1423,'2019/12/18 13:03:56:807',4,84,30,56,534,841,585,26,?,100,?,?,?,?
1424,'2019/12/18 13:03:56:807',4,84,30,55,534,841,585,26,?,100,?,?,?,?
1425,'2019/12/18 13:03:56:807',4,84,30,55,534,841,585,26,?,100,?,?,?,?
1426,'2019/12/18 13:03:56:807',4,84,30,55,534,841,585,26,?,100,?,?,?,?
1427,'2019/12/18 13:03:56:808',4,84,30,55,534,841,585,26,?,100,?,?,?,?
1428,'2019/12/18 13:03:56:808',4,84,30,55,534,841,585,26,?,100,?,?,?,?
1429,'2019/12/18 13:03:56:854',4,84,30,55,534,841,585,26,?,100,?,?,?,?
1430,'2019/12/18 13:03:56:854',4,84,30,55,534,841,585,26,?,100,?,?,?,?
1431,'2019/12/18 13:03:56:855',4,84,30,55,534,841,585,26,?,100,?,?,?,?
1432,'2019/12/18 13:03:56:855',4,84,30,55,534,841,585,26,?,100,?,?,?,?
1433,'2019/12/18 13:03:56:855',4,84,30,55,534,841,585,26,?,100,?,?,?,?
1434,'2019/12/18 13:03:56:855',4,84,30,55,534,841,585,26,?,100,?,?,?,?
1435,'2019/12/18 13:03:56:855',4,84,30,55,534,841,585,26,?,100,?,?,?,?
1436,'2019/12/18 13:03:56:912',4,83,30,55,534,841,585,26,?,100,?,?,?,?
1437,'2019/12/18 13:03:56:912',4,83,30,55,534,841,585,26,?,100,?,?,?,?
1438,'2019/12/18 13:03:56:913',4,83,30,54,534,841,585,26,?,100,?,?,?,?
1439,'2019/12/18 13:03:56:913',4,83,30,54,535,841,585,26,?,100,?,?,?,?
1440,'2019/12/18 13:03:56:913',4,83,30,54,535,841,585,26,?,100,?,?,?,?
1441,'2019/12/18 13:03:56:913',4,83,30,54,535,841,585,26,?,100,?,?,?,?
1442,'2019/12/18 13:03:56:913',4,83,30,54,535,841,585,26,?,100,?,?,?,?
1443,'2019/12/18 13:03:56:960',4,83,30,54,535,841,585,26,?,100,?,?,?,?
1444,'2019/12/18 13:03:56:961',4,83,30,54,535,841,585,26,?,100,?,?,?,?
1445,'2019/12/18 13:03:56:961',4,83,30,54,535,841,585,26,?,100,?,?,?,?
1446,'2019/12/18 13:03:56:961',4,83,30,54,534,841,585,26,?,100,?,?,?,?
1447,'2019/12/18 13:03:56:961',4,83,30,54,534,841,585,26,?,100,?,?,?,?
1448,'2019/12/18 13:03:56:961',4,83,30,54,534,841,584,26,?,100,?,?,?,?
1449,'2019/12/18 13:03:56:961',4,83,30,54,534,841,584,26,?,100,?,?,?,?
1450,'2019/12/18 13:03:56:998',4,82,30,54,534,841,584,26,?,100,?,?,?,?
1451,'2019/12/18 13:03:56:998',4,82,30,54,534,841,584,26,?,100,?,?,?,?
1452,'2019/12/18 13:03:56:998',4,82,30,54,534,841,584,26,?,100,?,?,?,?
1453,'2019/12/18 13:03:56:998',4,82,30,54,535,841,584,26,?,100,?,?,?,?
1454,'2019/12/18 13:03:56:998',4,82,30,54,535,841,584,26,?,100,?,?,?,?
1455,'2019/12/18 13:03:56:998',4,82,30,54,535,841,585,26,?,100,?,?,?,?
1456,'2019/12/18 13:03:56:998',4,82,30,54,535,841,585,26,?,100,?,?,?,?
1457,'2019/12/18 13:03:57:051',4,82,30,54,535,841,585,26,?,100,?,?,?,?
1458,'2019/12/18 13:03:57:051',4,82,30,54,535,841,585,26,?,100,?,?,?,?
1459,'2019/12/18 13:03:57:051',4,82,30,53,535,841,585,26,?,100,?,?,?,?
1460,'2019/12/18 13:03:57:052',4,82,30,53,536,841,585,26,?,100,?,?,?,?
1461,'2019/12/18 13:03:57:052',4,82,30,53,536,841,585,26,?,100,?,?,?,?
1462,'2019/12/18 13:03:57:052',4,82,30,53,536,841,586,26,?,100,?,?,?,?
1463,'2019/12/18 13:03:57:053',4,82,30,53,536,841,586,26,?,100,?,?,?,?
1464,'2019/12/18 13:03:57:096',4,82,30,53,536,841,586,26,?,100,?,?,?,?
1465,'2019/12/18 13:03:57:097',4,82,30,53,536,841,586,26,?,100,?,?,?,?
1466,'2019/12/18 13:03:57:097',4,82,30,53,536,841,586,26,?,100,?,?,?,?
1467,'2019/12/18 13:03:57:097',4,82,30,53,535,841,586,26,?,100,?,?,?,?
1468,'2019/12/18 13:03:57:097',4,82,30,53,535,841,586,26,?,100,?,?,?,?
1469,'2019/12/18 13:03:57:097',4,82,30,53,535,841,586,26,?,100,?,?,?,?
1470,'2019/12/18 13:03:57:097',4,82,30,53,535,841,586,26,?,100,?,?,?,?
1471,'2019/12/18 13:03:57:154',4,81,30,53,535,841,586,26,?,100,?,?,?,?
1472,'2019/12/18 13:03:57:154',4,81,30,53,535,841,586,26,?,100,?,?,?,?
1473,'2019/12/18 13:03:57:155',4,81,30,54,535,841,586,26,?,100,?,?,?,?
1474,'2019/12/18 13:03:57:155',4,81,30,54,535,841,586,26,?,100,?,?,?,?
1475,'2019/12/18 13:03:57:155',4,81,30,54,535,841,586,26,?,100,?,?,?,?
1476,'2019/12/18 13:03:57:155',4,81,30,54,535,841,587,26,?,100,?,?,?,?
1477,'2019/12/18 13:03:57:155',4,81,30,54,535,841,587,26,?,100,?,?,?,?
1478,'2019/12/18 13:03:57:189',4,81,30,54,535,841,587,26,?,100,?,?,?,?
1479,'2019/12/18 13:03:57:190',4,81,30,54,535,841,587,26,?,100,?,?,?,?
1480,'2019/12/18 13:03:57:190',4,81,30,54,535,841,587,26,?,100,?,?,?,?
1481,'2019/12/18 13:03:57:190',4,81,30,54,535,841,587,26,?,100,?,?,?,?
1482,'2019/12/18 13:03:57:190',4,81,30,54,535,841,587,26,?,100,?,?,?,?
1483,'2019/12/18 13:03:57:190',4,81,30,54,535,841,586,26,?,100,?,?,?,?
1484,'2019/12/18 13:03:57:190',4,81,30,54,535,841,586,26,?,100,?,?,?,?
1485,'2019/12/18 13:03:57:237',4,80,30,54,535,841,586,26,?,100,?,?,?,?
1486,'2019/12/18 13:03:57:237',4,80,30,54,535,841,586,26,?,100,?,?,?,?
1487,'2019/12/18 13:03:57:238',4,80,30,53,535,841,586,26,?,100,?,?,?,?
1488,'2019/12/18 13:03:57:238',4,80,30,53,535,841,586,26,?,100,?,?,?,?
1489,'2019/12/18 13:03:57:238',4,80,30,53,535,841,586,26,?,100,?,?,?,?
1490,'2019/12/18 13:03:57:238',4,80,30,53,535,841,586,26,?,100,?,?,?,?
1491,'2019/12/18 13:03:57:238',4,80,30,53,535,841,586,26,?,100,?,?,?,?
1492,'2019/12/18 13:03:57:287',4,80,30,53,535,841,586,26,?,100,?,?,?,?
1493,'2019/12/18 13:03:57:287',4,80,30,53,535,841,586,26,?,100,?,?,?,?
1494,'2019/12/18 13:03:57:288',4,80,30,53,535,841,586,26,?,100,?,?,?,?
1495,'2019/12/18 13:03:57:288',4,80,30,53,536,841,586,26,?,100,?,?,?,?
1496,'2019/12/18 13:03:57:288',4,80,30,53,536,841,586,26,?,100,?,?,?,?
1497,'2019/12/18 13:03:57:289',4,80,30,53,536,841,584,26,?,100,?,?,?,?
1498,'2019/12/18 13:03:57:289',4,80,30,53,536,841,584,26,?,100,?,?,?,?
1499,'2019/12/18 13:03:57:332',4,79,30,53,536,841,584,26,?,100,?,?,?,?
1500,'2019/12/18 13:03:57:333',4,79,30,53,536,841,584,26,?,100,?,?,?,?
1501,'2019/12/18 13:03:57:333',4,79,30,53,536,841,584,26,?,100,?,?,?,?
1502,'2019/12/18 13:03:57:333',4,79,30,53,536,841,584,26,?,100,?,?,?,?
1503,'2019/12/18 13:03:57:333',4,79,30,53,536,841,584,26,?,100,?,?,?,?
1504,'2019/12/18 13:03:57:333',4,79,30,53,536,841,582,26,?,100,?,?,?,?
1505,'2019/12/18 13:03:57:333',4,79,30,53,536,841,582,26,?,100,?,?,?,?
1506,'2019/12/18 13:03:57:381',4,79,30,53,536,841,582,26,?,100,?,?,?,?
1507,'2019/12/18 13:03:57:381',4,79,30,53,536,841,582,26,?,100,?,?,?,?
1508,'2019/12/18 13:03:57:381',4,79,30,53,536,841,582,26,?,100,?,?,?,?
1509,'2019/12/18 13:03:57:381',4,79,30,53,536,841,582,26,?,100,?,?,?,?
1510,'2019/12/18 13:03:57:381',4,79,30,53,536,841,582,26,?,100,?,?,?,?
1511,'2019/12/18 13:03:57:381',4,79,30,53,536,841,576,26,?,100,?,?,?,?
1512,'2019/12/18 13:03:57:381',4,79,30,53,536,841,576,26,?,100,?,?,?,?
1513,'2019/12/18 13:03:57:429',4,79,30,53,536,841,576,26,?,100,?,?,?,?
1514,'2019/12/18 13:03:57:429',4,79,30,53,536,841,576,26,?,100,?,?,?,?
1515,'2019/12/18 13:03:57:429',4,79,30,53,536,841,576,26,?,100,?,?,?,?
1516,'2019/12/18 13:03:57:429',4,79,30,53,536,841,576,26,?,100,?,?,?,?
1517,'2019/12/18 13:03:57:429',4,79,30,53,536,841,576,26,?,100,?,?,?,?
1518,'2019/12/18 13:03:57:429',4,79,30,53,536,841,574,26,?,100,?,?,?,?
1519,'2019/12/18 13:03:57:429',4,79,30,53,536,841,574,26,?,100,?,?,?,?
1520,'2019/12/18 13:03:57:476',4,79,30,53,536,841,574,26,?,100,?,?,?,?
1521,'2019/12/18 13:03:57:476',4,79,30,53,536,841,574,26,?,100,?,?,?,?
1522,'2019/12/18 13:03:57:477',4,79,30,53,536,841,574,26,?,100,?,?,?,?
1523,'2019/12/18 13:03:57:477',4,79,30,53,535,841,574,26,?,100,?,?,?,?
1524,'2019/12/18 13:03:57:477',4,79,30,53,535,841,574,26,?,100,?,?,?,?
1525,'2019/12/18 13:03:57:477',4,79,30,53,535,841,571,26,?,100,?,?,?,?
1526,'2019/12/18 13:03:57:477',4,79,30,53,535,841,571,26,?,100,?,?,?,?
1527,'2019/12/18 13:03:57:524',4,80,30,53,535,841,571,26,?,100,?,?,?,?
1528,'2019/12/18 13:03:57:524',4,80,30,53,535,841,571,26,?,100,?,?,?,?
1529,'2019/12/18 13:03:57:525',4,80,30,53,535,841,571,26,?,100,?,?,?,?
1530,'2019/12/18 13:03:57:525',4,80,30,53,535,841,571,26,?,100,?,?,?,?
1531,'2019/12/18 13:03:57:525',4,80,30,53,535,841,571,26,?,100,?,?,?,?
1532,'2019/12/18 13:03:57:525',4,80,30,53,535,841,567,26,?,100,?,?,?,?
1533,'2019/12/18 13:03:57:525',4,80,30,53,535,841,567,26,?,100,?,?,?,?
1534,'2019/12/18 13:03:57:572',4,81,30,53,535,841,567,26,?,100,?,?,?,?
1535,'2019/12/18 13:03:57:572',4,81,30,53,535,841,567,26,?,100,?,?,?,?
1536,'2019/12/18 13:03:57:573',4,81,30,53,535,841,567,26,?,100,?,?,?,?
1537,'2019/12/18 13:03:57:573',4,81,30,53,535,841,567,26,?,100,?,?,?,?
